index_id	category	text	language
548	sports	Cul cambiamént de la corsa de un quart de mia a mèza mia, la velocità l’è pü inscì impurtanta e la resistenza la diventa la necessitaa püssè grànda.	lmo_Latn
824	travel	Dàch n’ögiada ai viàgg che l’agént el püblicìza, sün del website o in de la vedrìna del negòzzi.	lmo_Latn
1628	geography	La populaziùn de la Cità del Vatican l’è di circa 800 persùnn. L’è el paés indipendént püssé picùl del mùnd e el paés cun la populaziùn püssé bàsa.	lmo_Latn
1596	science/technology	El esperimént de Hershey e Chase l’era vün di principài indìzi che el DNA l’era materiàl genetìch.	lmo_Latn
739	geography	I Isùli Cook ienn un staa insülar in libéra associaziùn cunt la Növa Zelànda, chi se truuen in Polinesia, in del mèzz de l’Ucean Pacifich Meridiunàl.	lmo_Latn
548	sports	Puoreimūt nu caturdaļjiudzis iz pusi nu jiudzis skriejīni, uotrums kliust mozuok svareigs, i iztureiba kliust par absolutu napīcīšameibu.	ltg_Latn
824	travel	Apsaverit, kaidus ceļuojumus agents reklamej sātyslopā voi skotlūgā.	ltg_Latn
1628	geography	Vatikana piļstātys īdzeivuotuoju skaits ir apmāram 800. Tei ir mozuokuo naatkareiguo vaļsts pasaulī i vaļsts ar mozuokū īdzeivuotuoju skaitu.	ltg_Latn
1596	science/technology	Heršija i Čeisa eksperiments beja vīns nu vodūšajim īrūsynuojumim, ka DNS ir genetisks materials.	ltg_Latn
739	geography	Kuka Solys ir solu vaļsts, kas ir breivā asociacejā ar Jaunzelandi i atsarūn Polinezejā, Klusuo okeana dīnvydu daļā.	ltg_Latn
548	sports	Mam Wiessel vum Véierel- zum Hallefkilometerlaf verléiert Geschwindegkeet u Wichtegkeet an Ausdauer gëtt zur absolutter Noutwennegkeet.	ltz_Latn
824	travel	Kuckt Iech un, wéi eng Reesen den Agent ubitt, sief et op sengem Internetsite oder an enger Butteksvitrinn.	ltz_Latn
1628	geography	D'Vatikanstad zielt zirka 800 Awunner. Et ass dat klengst onofhängegt Land vun der Welt an dat Land mat der nidderegster Bevëlkerung.	ltz_Latn
1596	science/technology	D'Hershey-an-Chase-Experiment war ee vun de féierende Virschléi, datt DNS e geneetescht Material wier.	ltz_Latn
739	geography	D'Cookinsele sinn en Inselstaat a fräier Associatioun mat Neuseeland; se leien a Polynesien, matzen am Südpazifik.	ltz_Latn
548	sports	Ne dishintuluka dia ku tshimua tshia binayi kuya ku ngatshingatshi wa ntanta wa luendu, lubilu ke ndua mujinga kabidi to ne dinanukila dikadi dia mushinga.	lua_Latn
824	travel	Ela mesu ku ngendu kayi idi agent ufila, nyi mu site eshi mu victrine.	lua_Latn
1628	geography	Bantu ba mu Vatican mbatue ku 800. Nka ditunga kakese ka pabuaku ka pa buloba ni ka ditunga ka bantu bakese.	lua_Latn
1596	science/technology	Bena bulongame bua Hershey ne bena Chase bamanyi bapiluke badi bakubamue bafidi ba nganyi ne badi tshisumbu tshia ADN mumanyi ne batue lungenyi pa biamua ebi.	lua_Latn
739	geography	Bidiila bia Cook bidi ditunga mu bulongolodi budikadidi ne Nouvelle-Zélande, mu Polynésie, mu nkatshi mua Mbuu wa Pasifike wa ku Sud.	lua_Latn
548	sports	N'enkyukakyuka okuva mu kimu kya kuna okutuuka ku kitundu kya mayiro, sipiidi efuuka etali ya makulu nnyo era okuguma ne kufuuka ekyetaago ekya ddala.	lug_Latn
824	travel	Tunuulila ngedo kki atambuza zatulaze eziliko, paka wansi kagwiilawo.	lug_Latn
1628	geography	Vatican City kilimu abantu 800. Ke kasi akeefuga kokka akakyasinze obutono munsi yonna era ensi esinga abantu abatono.	lug_Latn
1596	science/technology	Okugezesa kwa Hershey ne Chase byebimu ku byalaga nti endagabutonde eri mu musaayi gwa muntu	lug_Latn
739	geography	Ekizinga bya Cook byansi etalina kakwate ku New Zealand ebisangibwa mu Polynesia mumasekati g’amaserengeta ga ssemayanja Pacific.	lug_Latn
548	sports	Gi lokruok koa achiel ewi ang'wen nyaka nus mar mail e ringo, okang ng'wech bedo gi geno matin kendo tho dich bedo gi geno maduong'.	luo_Latn
824	travel	Ng'i ane ni gin wuodhi mage ma jambetreno jiwo, bed ni ojiwogi gi ndiko e mbui kata gi oboke miyudo e duka.	luo_Latn
1628	geography	Kwan mag ji modak e piny mar Vatican City nyalo romo ji 800. En e piny matin mogik mochung' kende e piny magima kendo ma nikod kwan matin mogik mag ji.	luo_Latn
1596	science/technology	Nonro mar Hershey kod Chase gin achiel kuom gik mane ong'ado ni DNA ne en gir remo.	luo_Latn
739	geography	Chula Mag Tedo gin Chula man kod riwruok man thuolo gi piny New Zealand, mantie Polynesia, dier pii man Pacific mamilambo.	luo_Latn
548	sports	Mel hmun lia thena hmun khat tlanna atanga mel chanve tlana thleng a nih hnu chuan, tlanchak aiin tuarchher chu a pawimawh zawk ta a ni.	lus_Latn
824	travel	Heng buaipuitute hian eng zin khawthawnna nge an fak deuh tih an website ah emaw shop window ah te en ang che.	lus_Latn
1628	geography	Vatican City a mihring cheng zawng zawng hi mi zariat vel an ni. Khawvela ram te ber a ni a, mihring cheng awm tlemna ber a ni bawk.	lus_Latn
1596	science/technology	Hershey leh Chase experiment chu DNA hi inthlachhawn na hmanrua (genetic material) a ni thei tih hmuchhuak tu pawimawh a ni.	lus_Latn
739	geography	Cook Islands hi thliarkar awm khawm ram a ni a, New Zealand nen inkungkaihna tha tak nei, South Pacific Ocean-a Polynesia-a awm a ni.	lus_Latn
548	sports	Skrējiena distancei pieaugot no ceturtdaļjūdzes līdz pusjūdzei, ātruma nozīme krietni samazinās un par absolūtu nepieciešamību kļūst izturība.	lvs_Latn
824	travel	Apskatiet, kādus ceļojumus aģents reklamē tīmekļa vietnē vai veikala skatlogā.	lvs_Latn
1628	geography	Vatikāna iedzīvotāju skaits ir ap 800. Tā ir mazākā neatkarīgā valsts pasaulē un valsts ar vismazāko iedzīvotāju skaitu.	lvs_Latn
1596	science/technology	Heršija un Čeisa eksperiments bija viens no vadošajiem ierosinājumiem, ka DNS ir ģenētisks materiāls.	lvs_Latn
739	geography	Kuka salas ir salu valsts, kas ir brīvā asociācijā ar Jaunzēlandi, atrodas Polinēzijā, Klusā okeāna dienvidu vidū.	lvs_Latn
548	sports	क्वार्टर से आधे मील के दौड़ में बदलाव के साथ, गति बहुत कम महत्व के हो जा हय अउ धीरज बहुत जरुरी बन जा हय।	mag_Deva
824	travel	एगो नज़र डाला कि एजेंट कोन यात्रा के प्रचार कर रहल हई, चाहे ऊ वेबसाइट पर होए चाहे दुकान के खिड़की पर।	mag_Deva
1628	geography	वेटिकन सिटी के आबादी लगभग 800 हय। ई दुनिया के सबसे छोटा स्वतंत्र देश अउ सबसे कम आबादी वाला देश हय।	mag_Deva
1596	science/technology	हर्शे अउ चेज़ प्रयोग प्रमुख सुझाव में से एगो हलय कि डीएनए एगो आनुवंशिक सामग्री हलय।	mag_Deva
739	geography	कुक द्वीप दक्षिण प्रशांत महासागर के मध्य में, पोलिनेशिया में स्थित न्यूजीलैंड के साथे मुक्त सहयोग में एगो द्वीप देश हय।	mag_Deva
548	sports	चौथाई सँ आधा मीलक दौड़ में बदलावक संग, गति बहुत कम महत्वक भए जैत अछि आ धीरज एकटा परम आवश्यकता बनि जैत अछि।	mai_Deva
824	travel	कनी देखूं कि एजेंट कोन यात्रा सभक प्रचार कए रहल अछि, चाहे ओ वेबसाइट पर हुए या दुकानक खिड़की पर।	mai_Deva
1628	geography	वेटिकन सिटीक आबादी लगभग 800 अछि। ई दुनियाक सब सं छोट स्वतंत्र देश आ सब स कम आबादी बला देश अछि।	mai_Deva
1596	science/technology	हर्शे आ चेज़ प्रयोग प्रमुख सुझाव सभ में सँ एकटा छल कि DNA एकटा आनुवंशिक सामग्री छल।	mai_Deva
739	geography	कुक आइलैंड्स दक्षिण प्रशांत महासागरक मध्य में, पोलिनेशिया में स्थित न्यूजीलैंडक संग मुक्त सहयोग में एकटा द्वीप देश अछि।	mai_Deva
548	sports	കാല്‍ മൈൽ ഓട്ടത്തിൽ നിന്നും അര മൈൽ ഓട്ടത്തിലേക്ക് മാറുന്നതോടെ, വേഗതയ്ക്ക് വളരെ കുറച്ച് പ്രാധാന്യം ആവുകയും, സ്ഥിരത ഒരു നിരുപാധികമായ ആവശ്യകതയായി മാറുകയും ചെയ്യുന്നു.	mal_Mlym
824	travel	ഒരു വെബ്‌സൈറ്റിലായാലും ഷോപ്പ് വിൻഡോയിലായാലും ഏജന്റ് ഏതൊക്കെ യാത്രകളാണ് പ്രോത്സാഹിപ്പിക്കുന്നതെന്ന് നോക്കുക.	mal_Mlym
1628	geography	വത്തിക്കാൻ സിറ്റിയിലെ ജനസംഖ്യ ഏകദേശം 800 ആണ്.ഇതാണ് ലോകത്തിലെ ഏറ്റവും ചെറിയ സ്വതന്ത്ര രാജ്യവും ഒപ്പം ജനസംഖ്യ ഏറ്റവും കുറഞ്ഞ രാജ്യവും.	mal_Mlym
1596	science/technology	ഹെർഷിയും ചേസും പരീക്ഷണം ഡിഎൻ‌എ 1 ജനിതക മെറ്റീരിയലാണെന്നുള്ള പ്രധാന നിർദ്ദേശങ്ങളിലൊന്നാണ്.	mal_Mlym
739	geography	തെക്കൻ പസഫിക് സമുദ്ര മധ്യത്തിൽ, പോളിനേഷ്യയിൽ സ്ഥിതി ചെയ്യുന്ന, ന്യൂസിലാൻഡുമായി സ്വതന്ത്ര സഹകരണത്തിലുള്ള ഒരു ദ്വീപ രാജ്യമാണ് കുക്ക് ഐലൻഡ്സ്.	mal_Mlym
548	sports	पाव मैल धावण्याऐवजी अर्धा मैल धावल्याने, वेगाचे महत्त्व कमी होते आणि सहनशक्ती सर्वात गरजेची ठरते.	mar_Deva
824	travel	एजंट कोणत्या सहली प्रमोट करीत आहे ते पहा, एखाद्या वेबसाईट वर किंवा दुकान खिडकी मध्ये.	mar_Deva
1628	geography	व्हॅटिकन शहराची लोकसंख्या सुमारे 800 आहे. हा जगातील सर्वात छोटा स्वतंत्र देश आणि सर्वात कमी लोकसंख्या असलेला देश आहे.	mar_Deva
1596	science/technology	हर्शे आणि चेस प्रयोग अग्रगण्य सूचनांपैकी 1 होता की डीएनए अनुवांशिक द्रव्य होते.	mar_Deva
739	geography	कूक बेटे हा न्यूझीलंड शी मुक्त सहसंबध असणारा एक बेटांचा देश आहे, जो पॉलीनेशिया मध्ये, दक्षिण प्रशांत महासागराच्या मध्यभागी स्थित आहे.	mar_Deva
548	sports	ديک ڤاروباهأن لاري دري ساڤارمڤق ك ساتاڠه ميل، كاكنچاڠن منجادي کورڠ ڤارالو ساراتو دايو تاهن منجادي سابوءه كابوتوهن مطلق.	min_Arab
824	travel	ڤاراتيكنله ڤاجالانن اڤو نن اݢين تو ڤروموسيكن، انته د سيتوسڽو اتاو د جندلا توكوڽو.	min_Arab
1628	geography	ڤندودوءق کوتا ۏاتيکن باجومله كيرو-كيرو ٨٠٠ اورڠ۔ ايكو ادوله نݢارا مردك ڤاليڠ کيتيق د دونيا جو نݢارا نن ممڤوڽو ڤندودوءق ڤاليڠ ساكتك.	min_Arab
1596	science/technology	اوجي چوبو هرشهي جو چهاسي ادوله ساله ساتو ڤنداڤق تاكاموكو باسو دن ادوله باهن نن باهوبوڠن جو كاتورونن.	min_Arab
739	geography	كاڤولااءوءن چووق ادوله ناݢارا كاڤولااءوءن نن باڬابوءڠ ساچارو اندق تاءيكق جو سلنديا بارو، تمڤكڽو بارادو د ڤولينسي، ديتاڠه سمودرا ڤاسيفيک سالاتن.	min_Arab
548	sports	Dek parubahaan lari dari saparampek ka satangah mil, kakancangan manjadi kurang paralu sarato dayo tahan manjadi sabuah kabutuhan mutlak.	min_Latn
824	travel	Paratikanlah pajalanan apo nan agen tu promosikan, antah di situsnyo atau di jandela tokonyo.	min_Latn
1628	geography	Panduduak kota Vatikan bajumlah kiro-kiro 800 urang. Iko adolah negara mardeka paliang ketek di dunia jo negara nan mampunyoi panduduak paliang saketek.	min_Latn
1596	science/technology	Uji cubo Hershey jo Chase adolah salah satu pandapek takamuko baso DNA adolah bahan nan bahubungan jo katurunan.	min_Latn
739	geography	Kapulauan Cook adolah nagara kapulauan nan bagabuang sacaro indak taikek jo Selandia Baru, tampeknyo barado di Polinesia, ditangah samudera Pasifik Salatan.	min_Latn
548	sports	Со промена на трката од четвртина во половина милја, брзината станува многу помалку важна, а издржливоста станува апсолутна неопходност.	mkd_Cyrl
824	travel	Погледнете какви патувања промовира агенцијата, без разлика дали е на веб-локација или на излог.	mkd_Cyrl
1628	geography	Популацијата на Ватикан е околу 800 луѓе. Таа е најмалата независна држава во светот и држава со најмалку популација.	mkd_Cyrl
1596	science/technology	Експериментот на Херши и Чејс беше една од водечките претпоставки дека ДНК е генетски материјал.	mkd_Cyrl
739	geography	Куковите Острови се островска земја во слободно здружување со Нов Зеланд, лоцирана во Полинезија, во средината на Јужниот Тихи Океан.	mkd_Cyrl
548	sports	Bil-bidla mill-ġirja ta' kwart ta' mil għal dik ta' nofs mil, il-veloċità ssir inqas importanti u l-kapaċità li wieħed jirreżisti ssir meħtieġa b'mod assolut.	mlt_Latn
824	travel	Agħti ħarsa lejn liema vjaġġi qed jippromwovi l-aġent, kemm jekk fuq sit web jew f’vetrina ta’ ħanut.	mlt_Latn
1628	geography	Il-popolazzjoni tal-Belt tal-Vatikan hija ta' madwar 800. Hija l-iżgħar pajjiż indipendenti fid-dinja u l-pajjiż bl-inqas popolazzjoni.	mlt_Latn
1596	science/technology	L-esperiment ta’ Hershey u Chase kien wieħed mis-suġġerimenti ewlenin li d-DNA kien materjal ġenetiku.	mlt_Latn
739	geography	Il-Gżejjer Cook huma pajjiż ta’ gżejjer f’assoċjazzjoni ħielsa ma’ New Zealand, li jinsabu fil-Polineżja, f’nofs l-Oċean Paċifiku tan-Nofsinhar.	mlt_Latn
548	sports	ক্বার্তরদগীনা মাইল তংখাই ফাওবা চেনবদা লাকপা অহোংবা অসিদা, খোংজেল হায়বসিগী মতিক হন্থরকই অদুগা এন্দ্যুরেন্স (হনবা লৈতবা) হায়বসিনা খ্বাইদগী মরু ওইবা অমা ওইরকই।	mni_Beng
824	travel	এজেন্ত অদুনা প্রোমোৎ তৌরিবা ত্রিপ অদু ৱেবসাইৎ অমদুগী নৎত্রগা শো ৱিন্দো অমদগী য়েংথোক্কদবনি।	mni_Beng
1628	geography	ভেতিকান সিতীগী মীশিং অসি চাউরাক্না 800নি।মসি মালেমগী খ্বাইদগী পীকপা মনিং-মখা তম্বা লৈবাক্নি অমসুং মীশিং খ্বাইদগী য়ামদনা লৈবা লৈবাক্নি।	mni_Beng
1596	science/technology	 হার্শেই অমসুং চেজ চাংয়েং হায়বসি DNAবু জিনেতিক ওইবা পোৎশক অমনি হায়না তাকখিবা মকোকচিংবা সজেসনশিংগী মনুংদা অমা ওইখি।	mni_Beng
739	geography	কুক ঈথৎ অসি সাউথ পেসিফিক ওসীনগী ময়াওদা পোলিনেসিয়াদা লৈবা ন্যু জীলেন্দগা ফ্রি এসোসিএসন্দা লৈরিবা ঈথৎকী লৈবাক অমনি।	mni_Beng
548	sports	Tusr zĩis-a naasa pʋɩɩs zug bɩ tusra pʋsʋk zugu, tao-tao wã zoees ka le waoog ye tɩ bilf-bilfa zoees lebg tilae.	mos_Latn
824	travel	Modg n bãnge so-toak bog buudu la f moonde, tɩ ya ub sita zugu maa ub tʋʋma zĩigẽ.	mos_Latn
1628	geography	Vatican soolemin wan ninbouida sonr ta 800. Ya andouni wan tibil ninga sin tara a soogueminga.	mos_Latn
1596	science/technology	A Hershey la Chase bãngra yɩɩ koss kasẽng sẽn kẽed ne bũmb ning sẽn wilgd tɩ ADN yaa bũmb sẽn yaa yĩnga meng bũmbu.	mos_Latn
739	geography	Riib seglsa ko-gũb-tẽnsa yaa ko-gũb-tẽng n tar naagr-taab zaale ne Nouvelle-Zélande tẽnga n bee Polynésie soolma pʋga la bee Pacifique mog-ma goabg baobgo pusuke.	mos_Latn
548	sports	I runga i te panoni atu i te omanga hauwhā maero ki te haurua, ka iti iho te hiranga o te tere, ka noho mātua waiwai te manawa piharau.	mri_Latn
824	travel	Tirohia atu ki ngā haerenga e whakatairangatia ana e ngā kaiwhakahaere, mā te pae tukutuku, mā te matapihi rānei o te toa.	mri_Latn
1628	geography	Tata ki te 800 te taupori o Vatican City. Koirā te whenua motuhake iti rawa o te ao, waihoki ko te whenua he iti rawa te taupori.	mri_Latn
1596	science/technology	Ko te whakamātautau Hershey me Chase tētahi o ngā whakaaro i whakatau ai he mea ira te pītau ira.	mri_Latn
739	geography	Ko ngā Kuki Airini tētahi whenua motu e wātea ana te pāheko ki Aotearoa, kei Poronihia, ki waenga tonu i te South Pacific Ocean.	mri_Latn
548	sports	တစ်မိုင်၏ လေးပုံသုံးပုံမှ မိုင်ဝက်သို့ ပြောင်းလဲသည့် အပြေးပွဲတွင် အမြန်နှုန်းထက် ခံနိုင်ရည်မှာ အရေးအကြီးဆုံး ဖြစ်လာသည်။	mya_Mymr
824	travel	အေးဂျင့် အရောင်းမြှင့်တင်ရေးလုပ်နေသောခရီးစဉ်များမှာ ဝဘ်ဆိုက် သို့မဟုတ် ဆိုင်၏ပြသသည့်နေရာတွင် ရှိ မရှိ တစ်ချက်ကြည့်ကြည့်ပါ။	mya_Mymr
1628	geography	Vatican City ၏လူဦးရေမှာ ၈၀၀ ဝန်းကျင်ရှိပါသည်။ ၎င်းသည် ကမ္ဘာပေါ်တွင် အသေးဆုံးသော လွတ်လပ်သည့်နိုင်ငံဖြစ်ကာ လူဦးရေအနည်းဆုံးနိုင်ငံလည်းဖြစ်ပါသည်။	mya_Mymr
1596	science/technology	ဟာရှေး နှင့် ချေ့စ် စမ်းသပ်မှုများတွင် DNA သည် မျိုးဗီဇဆိုင်ရာပစ္စည်းဖြစ်ကြောင်းမှာ အထင်ကရယူဆချက်များအနက် တစ်ခုဖြစ်ခဲ့ပါသည်။	mya_Mymr
739	geography	ကွက်ခ်ကျွန်းများသည် တောင်ပစိဖိတ် သမုဒ္ဒရာ၏ အလယ်ရှိ ပိုလီနီးရှားတွင် တည်ရှိပြီး နယူးဇီလန်နှင့် လွတ်လပ်စွာ နှီးနွှယ်နေသော ကျွန်းနိုင်ငံတစ်ခု ဖြစ်သည်။	mya_Mymr
548	sports	Nu de run geen kwart mijl, maar een halve mijl is, gaat het minder om snelheid en veel meer om uithoudingsvermogen.	nld_Latn
824	travel	Kijk eens welke reizen de agent promoot, op een website of in de etalage.	nld_Latn
1628	geography	Er wonen circa 800 inwoners in Vaticaanstad. Dit is het kleinste onafhankelijke land op de hele wereld en ook het land met het laagste bevolkingsaantal.	nld_Latn
1596	science/technology	Het experiment van Hershey en Chase was een van de belangrijkste aanwijzingen dat DNA een genetisch materiaal was.	nld_Latn
739	geography	De Cookeilanden is een land van eilanden in vrije associatie met Nieuw-Zeeland. De eilanden zijn gelegen in Polynesië, middenin de zuidelijke Stille Oceaan.	nld_Latn
548	sports	Når løpet blir endra frå 400 meter til 800 meter, blir fart mykje mindre viktig, mens uthald blir heilt essensielt.	nno_Latn
824	travel	Ta en kikk på kva for turar reisebyrået reklamerer for, enten det er på ei nettside eller i eit butikkvindauge.	nno_Latn
1628	geography	Vatikanstaten har eit folketal på rundt 800. Det er det minste sjølvstendige staten i verda med det lågaste folketalet.	nno_Latn
1596	science/technology	Hershey- og Chase-eksperimentet var ein av dei leiande teoriane om at DNA var eit genetisk materiale.	nno_Latn
739	geography	Cookøyane er ein sjølvstyrt øystat som er tilknytt New Zealand og ligg i Polynesia, midt i det sørlege Stillehavet.	nno_Latn
548	sports	Med endringen fra 400 til 800 meter, har hastigheten blitt av mindre betydning, mens utholdenhet er en absolutt nødvendighet.	nob_Latn
824	travel	Sjekk hvilke turer agenten anbefaler, enten på nettsiden eller i butikkvinduet.	nob_Latn
1628	geography	Befolkningen i Vatikanet er på ca. 800. Det er det minste selvstendige landet i verden og landet med den laveste befolkningen.	nob_Latn
1596	science/technology	Hershey og Chase-eksperimentet var et av de fremste forslagene som påsto at DNA kunne være et genetisk materiale.	nob_Latn
739	geography	Cook-øyene er et øyrike lokalisert i Polynesia, midt i det sørlige Stillehavet, som har fri tilknytning til New Zealand.	nob_Latn
548	sports	एक चौथाइ माइलको दौडबाट आधा माइलको दौडमा परिवर्तन हुँदा दौडने गति त्यति धेरै महत्त्वपूर्ण हुँदैन र धैर्यता अत्यन्तै महत्त्वपूर्ण हुन्छ।	npi_Deva
824	travel	एजेन्टले वेबसाइटमा होस् वा पसलको सन्झ्यालमा कस्ता ट्रिपहरूको प्रचार गरिरहेको छ हेर्नुहोस्।	npi_Deva
1628	geography	भ्याटिकन सिटीको जनसङ्ख्या करिब 800 जति छ। यो विश्वको सबैभन्दा सानो स्वतन्त्र देश र सबैभन्दा कम जनसङ्ख्या भएको देश हो।	npi_Deva
1596	science/technology	डीएनए आनुवंशिक सामग्री थियो भनेर Hershey र Chase प्रयोग अग्रणी सुझाव थिए।	npi_Deva
739	geography	दक्षिण प्रशान्त महासागरको बिचमा पोलिनेसियामा अवस्थित न्यूजील्यान्डको स्वतन्त्रतामा सहकार्य गर्ने कुक द्वितहरू हुन्‌।	npi_Deva
548	sports	ߝߏ߬ߣߌ߫ ߦߟߍ߬ߡߊ߲߫ ߘߌ߫ ߞߍ߫ ߞߊ߬ ߓߐ߫ ߜߟߊ߬ߜߟߊ߫ ߄߀߀ ߘߐ߫ ߞߊ߬ ߦߟߍ߬ ߈߀߀ ߘߐ߫߸ ߓߏ߬ߙߌ߬ߝߊ߲ߞߊ ߞߎ߬ߘߎߜߟߍ߬ߦߊ ߘߌ߫ ߘߐߝߍ߲߯ߦߊ߫ ߸ ߞߊ߬ ߕߊ߬ߡߌ߲߬ ߡߊ߲߬ߕߙߐ ߞߎ߲ߠߌ߲ ߡߊߣߐ߬ ߟߊ߫.	nqo_Nkoo
824	travel	ߌ ߢߊ ߟߊߕߊ߬ߡߌ߲߬ ߕߊ߯ߡߊߘߐߕߊ߮ ߟߎ߫ ߞߊ߲߬ ߖߋ߬ߕߌ߰ߘߊ ߦߋ߫ ߡߍ߲ ߠߎ߬ ߛߘߊߟߊ߫ ߟߊ߫ ߸ ߏ߬ ߞߍ߫ ߘߊ߫ ߞߍߦߙߐ߫ ߢߎߡߍߙߋ߲ߡߊ ߛߌߟߊ ߝߍ߬ ߓߊ߬ ߸ ߥߟߊ߫ ߖߊ߬ߥߏ߬ߘߊ ߢߍߕߐ߫ ߘߎߡߊ ߟߎ߬ ߞߣߐ߫.	nqo_Nkoo
1628	geography	ߝ߭ߊߕߌߞߊ߲߫ ߛߏ ߛߌ߰ߓߊ߮ ߦߙߌߞߊ ߦߋ߫ ߡߐ߰ ߈߀߀ ߠߋ߬ ߘߌ߫. ߊ߬ߟߋ ߟߋ߬ ߘߍ߲ߒߖߘߍߟߊ߫ ߖߡߊߣߊ ߓߍ߯ ߘߐ߫ ߞߏߘߋߞߏߘߋ ߘߌ߫ ߘߎߢߊ߫ ߞߣߐ߫ ߸ ߊ߬ ߣߴߊ߬ ߓߍ߯ ߘߐ߫ ߛߌ߰ߓߊ߮ ߦߙߌߞߊ߫ ߘߐ߯ߡߊ߲ ߘߌ߫.	nqo_Nkoo
1596	science/technology	ߤߊߙߑߛߋߦߌ߫ ߣߌ߫ ߛ߭ߊߛߌ߫ ߟߊ߫ ߞߘߐߓߐߟߌ ߟߋ߬ ߞߍ߫ ߘߊ߫ ߦߌ߬ߘߊ߬ߞߏ߬ ߞߟߏߡߊ ߟߎ߬ ߘߏ߫ ߟߋ߬ ߘߌ߫ ߞߏ߫ ߛߌߢߋ߬ߟߋ (ߛ ߢ ADN) ߟߋ߬ ߗߍߕߊߢߐ߲߯ߦߊ ߖߐ߯ߙߊ߲ ߘߌ߫.	nqo_Nkoo
739	geography	ߞߎߞ ߕߌ߲ߥߙߍ ߦߋ߫ ߞߊ߬ߝߏ߬ ߞߊ߲ߠߊߓߌ߬ߟߊߣߍ߲ ߠߋ߬ ߘߌ߫ ߣߋߦߎ-ߖ߭ߋߟߊ߲ߘ ߘߍ߭ ߞߣߐ߫ ߸ ߡߍ߲ ߡߊߞߍߣߍ߲߫ ߖߐ ߟߌ߲ߓߊ߲ ߥߙߏ߬ߘߎ߮ ߕߍߡߊ߬ ߔߏߟߌߣߋߗ߭ߌ߫.	nqo_Nkoo
548	sports	Ka phetogo ya go tšwa go kotara go ya go go kitima ga seripa sa mile, lebelo ga e sa le selo se bohlokwa gomme kgotlelelo e ba hloko ya go felelela.	nso_Latn
824	travel	Lebelela gore ke maeto afe ao moemedi a a godišago, e kaba wepesaeteng goba lesthikangopeng la lebenkele.	nso_Latn
1628	geography	Badudi ba Motse wa Vatican ba ka ba ba le 800. Ke naga ye nnyane ya go ikema lefaseng gomme le naga ya batho ba nomoro ya fasefase.	nso_Latn
1596	science/technology	Teko ya Hershey le Chase e be e le yengwe ya ditšhišinyo tša go etapele tša gore DNA e be e le karolwana ya leabela.	nso_Latn
739	geography	Dihlakahlaka tša Cook ke naga ya sehlakahlaka ya go ba le kamano ya go lokologa le New Zealand, e hwetšwa Polynesia, gare ga Lewatle la Borwa bja Pacific.	nso_Latn
548	sports	Kɛ gër ni̱ kä kɛl wi̱ic kä ŋuaan ɛwä ni̱ kä nuth kuɛɛni̱ kɛɛ themdɛ,ɛla wuɔ̱rɛ thiɛlɛ jɛ luɔt kä dhiëlɛ tëëkɛ luɔt mi̱ di̱i̱t.	nus_Latn
824	travel	Ŋäcni̱ tin la̱tkɛ ɛ naath tin la̱a̱t guäth thurbiɛli guäth in la kɛn läärikiɛn ɛ tho̱p kɛ jɛ.	nus_Latn
1628	geography	Pe̱k rɛɛk  ji̱ we̱c in cɔali̱ Batikan ɛ 800. Ɛjɛn we̱c in kuiyni̱ jɛn in ci̱ kumɛ dɛ je̱k wi̱i̱muɔ̱n kä ɛjɛn we̱c in kuiy ni̱ ji̱kɛ.	nus_Latn
1596	science/technology	Ɣɛn He̱rcɛy kɛnɛ Ciɛth mëë ci̱ kɛn ɛ ɣɔ̱n kɛ lät ni̱ ɛjɛn mëë ci̱ të nhiam kɛ ɣöö larɛ jɛ i̱ DNA ɛ duŋ gi̱i̱nä.	nus_Latn
739	geography	Kɛn dhuɔ̱ɔ̱li̱ Kuuk kɛɛ dhuɔ̱ɔ̱l mi̱ rɛk min te̱e̱ kɛɛl kɛɛ Ni̱e̱w Dhi̱i̱lɛn min te̱ kä Pölini̱thia. däär jɔak ɣɔaa kä bäbdiit pa̱ci̱pik.	nus_Latn
548	sports	Ndikusintha kothamanga kuchokera pa kota mayilosi mpaka theka la mayilo, liwiro silimakhala lofunikira kwambiri koma kupilira ndiko kumafunika kwenikweni.	nya_Latn
824	travel	Onanai maulendo amene mkhalapakati akulimbikitsa, kaya pa tsamba la intaneti kapena pawindo la shopu.	nya_Latn
1628	geography	Chiwelengero cha anthu m'mzinda wa Vatican ndi pafupifupi 800. Ndi dziko laling'ono lodziyilira palokha komanso dziko la anthu ochepa kwambiri.	nya_Latn
1596	science/technology	Kafukufuku wa Hershey ndi Chase adali m'modzi mwa maganizo otsogolera kuti DNA idali chibadwa.	nya_Latn
739	geography	Dziko la Cook ndi la zilumba limene limagwirizana mopanda kukamizidwa ndi dziko la New Zealand, lomwe lili ku Polynesia, pakati pa Nyanja yamchere ya Pacific.	nya_Latn
548	sports	Amb lo cambiament de corsa del quart a la mièja mila, la velocitat ven d’una importància mendra e l’endurança ven una necessitat absoluda.	oci_Latn
824	travel	Getatz un còp d'uèlh als viatges que l'agent presenta, que siá sus un sit web o a la veirina d'una botiga.	oci_Latn
1628	geography	La populacion de la Ciutat de Vatican es a l’entorn de 800 personas. Es lo país independent mai petit del mond entièr e lo país qu'a la populacion mai febla.	oci_Latn
